Date,BRL=X,ITUB4.SA,PETR4.SA,VALE3.SA,^BVSP
2022-11-10,5.185200214385986,24.54704475402832,17.082923889160156,64.52857971191406,109775.0
2022-11-11,5.341579914093018,23.75605583190918,17.651914596557617,71.23678588867188,112253.0
2022-11-14,5.279058933258057,23.684959411621094,18.116268157958984,72.11101531982422,113161.0
2022-11-15,5.331200122833252,,,,
2022-11-16,5.331699848175049,23.34723663330078,17.75655746459961,71.35796356201172,110243.0
2022-11-17,5.39900016784668,23.48943519592285,17.763099670410156,71.92922973632812,109703.0
2022-11-18,5.422100067138672,23.676067352294922,17.462251663208008,69.96438598632812,108880.0
2022-11-21,5.38129997253418,23.747169494628906,17.514572143554688,69.17671203613281,109748.0
2022-11-22,5.318600177764893,23.356124877929688,16.324167251586914,69.36714172363281,109037.0
2022-11-23,5.357699871063232,23.116167068481445,16.401132583618164,70.05094146728516,108683.0
2022-11-24,5.35830020904541,23.94269561767578,16.9678955078125,70.50103759765625,111831.0
2022-11-25,5.320000171661377,23.098386764526367,16.695011138916016,70.02497100830078,108977.0
2022-11-28,5.4085001945495605,22.680681228637695,17.044864654541016,70.37120819091797,108782.0
2022-11-29,5.364699840545654,22.876201629638672,17.75856590270996,73.089111328125,110910.0
2022-11-30,5.268199920654297,23.107275009155273,18.654190063476562,74.18839263916016,112486.0
2022-12-01,5.181589126586914,23.10518455505371,17.905506134033203,74.59520721435547,110926.0
2022-12-02,5.183599948883057,23.416460037231445,18.12940788269043,75.13186645507812,111924.0
2022-12-05,5.2179999351501465,22.731660842895508,17.926494598388672,75.053955078125,109401.0
2022-12-06,5.28000020980835,23.256372451782227,17.940486907958984,76.14458465576172,109533.0
2022-12-07,5.234000205993652,23.087400436401367,17.737573623657227,73.43533325195312,109361.0
2022-12-08,5.203999996185303,22.27809715270996,17.338741302490234,74.33553314208984,107245.0
2022-12-09,5.224299907684326,22.06603240966797,17.28976058959961,76.81107330322266,107689.0
2022-12-12,5.235000133514404,21.85744285583496,16.729995727539062,74.51730346679688,105264.0
2022-12-13,5.321300029754639,21.032114028930664,16.317169189453125,74.83172607421875,103892.0
2022-12-14,5.292799949645996,21.122806549072266,15.022710800170898,75.46573638916016,103803.0
2022-12-15,5.277200222015381,21.24071502685547,15.421545028686523,75.70892333984375,103738.0
2022-12-16,5.311800003051758,21.476516723632812,15.428540229797363,74.41483306884766,102825.0
2022-12-19,5.306509017944336,22.120445251464844,15.659441947937012,74.14559173583984,104530.0
2022-12-20,5.291600227355957,22.356260299682617,16.142242431640625,74.47562408447266,106979.0
2022-12-21,5.198400020599365,22.446949005126953,16.492095947265625,74.90119171142578,107313.0
2022-12-22,5.199900150299072,22.49229621887207,16.785972595214844,74.47562408447266,107317.0
2022-12-23,5.165599822998047,22.846012115478516,17.57663917541504,74.9706802368164,109698.0
2022-12-26,5.164299964904785,22.39253044128418,17.450695037841797,75.65681457519531,108738.0
2022-12-27,5.21750020980835,22.265560150146484,17.56964683532715,77.46334075927734,108347.0
2022-12-28,5.292300224304199,22.71903419494629,17.35273551940918,77.28963470458984,110237.0
2022-12-29,5.2667999267578125,22.673690795898438,17.142824172973633,77.19408416748047,110031.0
2022-12-30,5.284599781036377,,,,
2023-01-02,5.2855000495910645,22.22683334350586,16.03728485107422,77.6457290649414,106376.0
2023-01-03,5.360130786895752,21.763965606689453,15.63145923614502,77.50675964355469,104166.0
2023-01-04,5.478499889373779,21.827497482299805,16.128246307373047,77.6457290649414,105334.0
2023-01-05,5.430099964141846,22.508188247680664,16.70900535583496,78.9485092163086,107518.0
2023-01-06,5.349800109863281,22.898448944091797,16.611045837402344,80.19917297363281,108836.0
2023-01-09,5.224400043487549,23.06182289123535,16.702009201049805,80.2860336303711,109227.0
2023-01-10,5.253699779510498,23.506532669067383,16.855945587158203,81.2761459350586,110912.0
2023-01-11,5.198299884796143,23.91495132446289,16.988887786865234,80.9895248413086,111763.0
2023-01-12,5.1585001945495605,23.579143524169922,17.23378562927246,81.41510009765625,111877.0
2023-01-13,5.107699871063232,23.461158752441406,17.191801071166992,81.48458862304688,110916.0
2023-01-16,5.080699920654297,23.20703125,16.82095718383789,80.12100982666016,109213.0
2023-01-17,5.145999908447266,23.68805694580078,17.856523513793945,80.01678466796875,111439.0
2023-01-18,5.099599838256836,24.114622116088867,17.541658401489258,81.06768798828125,112452.0
2023-01-19,5.185299873352051,24.114622116088867,18.11541748046875,81.41510009765625,113006.0
2023-01-20,5.172999858856201,23.68805694580078,18.451278686523438,81.63223266601562,112301.0
2023-01-23,5.206299781799316,22.961986541748047,18.74515151977539,81.90147399902344,111709.0
2023-01-24,5.205900192260742,23.170724868774414,18.612207412719727,82.77000427246094,113028.0
2023-01-25,5.138400077819824,23.252412796020508,18.850107192993164,83.5516586303711,114195.0
2023-01-26,5.072199821472168,23.11627197265625,18.367311477661133,85.11500549316406,114109.0
2023-01-27,5.062745094299316,22.626176834106445,17.926494598388672,82.78736114501953,112502.0
2023-01-30,5.1072001457214355,22.635255813598633,18.017459869384766,82.49207305908203,111888.0
2023-01-31,5.1149001121521,22.98921012878418,18.241363525390625,82.0838623046875,113532.0
2023-02-01,5.072199821472168,22.687355041503906,17.98946762084961,81.17192077636719,112303.0
2023-02-02,5.053500175476074,22.896257400512695,17.156816482543945,77.41990661621094,109935.0
2023-02-03,5.049200057983398,22.814516067504883,17.34573745727539,77.25489044189453,108490.0
2023-02-06,5.149799823760986,22.823593139648438,18.038448333740234,76.29083251953125,108456.0
2023-02-07,5.145699977874756,22.29682731628418,17.926494598388672,76.7945785522461,107920.0
